	1:Selke	(Abfluss)	DAILY								
2005	11	22	0	0	0.573						
2005	11	23	0	0	0.556						
2005	11	24	0	0	0.557						
2005	11	25	0	0	0.55						
2005	11	26	0	0	0.52						
2005	11	27	0	0	0.48						
2005	11	28	0	0	0.499						
2005	11	29	0	0	0.552						
2005	11	30	0	0	0.504						
2005	12	1	0	0	0.506						
2005	12	2	0	0	0.466						
2005	12	3	0	0	0.461						
2005	12	4	0	0	0.496						
2005	12	5	0	0	0.568						
2005	12	6	0	0	0.944						
2005	12	7	0	0	0.872						
2005	12	8	0	0	0.786						
2005	12	9	0	0	0.714						
2005	12	10	0	0	0.62						
2005	12	11	0	0	0.544						
2005	12	12	0	0	0.52						
2005	12	13	0	0	0.57						
2005	12	14	0	0	0.58						
2005	12	15	0	0	0.531						
2005	12	16	0	0	0.748						
2005	12	17	0	0	0.964						
2005	12	18	0	0	0.981						
2005	12	19	0	0	0.908						
2005	12	20	0	0	0.869						
2005	12	21	0	0	1.04						
2005	12	22	0	0	0.998						
2005	12	23	0	0	0.897						
2005	12	24	0	0	0.942						
2005	12	25	0	0	1.07						
2005	12	26	0	0	1.04						
2005	12	27	0	0	0.972						
2005	12	28	0	0	0.948						
2005	12	29	0	0	0.964						
2005	12	30	0	0	0.959						
2005	12	31	0	0	0.902						
2006	1	1	0	0	0.913						
2006	1	2	0	0	0.83						
2006	1	3	0	0	0.723						
2006	1	4	0	0	0.701						
2006	1	5	0	0	0.661						
2006	1	6	0	0	0.649						
2006	1	7	0	0	0.609						
2006	1	8	0	0	0.622						
2006	1	9	0	0	0.488						
2006	1	10	0	0	0.5						
2006	1	11	0	0	0.456						
2006	1	12	0	0	0.416						
2006	1	13	0	0	0.376						
2006	1	14	0	0	0.336						
2006	1	15	0	0	0.307						
2006	1	16	0	0	0.265						
2006	1	17	0	0	0.297						
2006	1	18	0	0	0.297						
2006	1	19	0	0	0.294						
2006	1	20	0	0	0.29						
2006	1	21	0	0	0.286						
2006	1	22	0	0	0.281						
2006	1	23	0	0	0.277						
2006	1	24	0	0	0.273						
2006	1	25	0	0	0.266						
2006	1	26	0	0	0.242						
2006	1	27	0	0	0.217						
2006	1	28	0	0	0.207						
2006	1	29	0	0	0.197						
2006	1	30	0	0	0.187						
2006	1	31	0	0	0.184						
2006	2	1	0	0	0.181						
2006	2	2	0	0	0.184						
2006	2	3	0	0	0.175						
2006	2	4	0	0	0.206						
2006	2	5	0	0	0.234						
2006	2	6	0	0	0.273						
2006	2	7	0	0	0.304						
2006	2	8	0	0	0.351						
2006	2	9	0	0	1.37						
2006	2	10	0	0	1.04						
2006	2	11	0	0	0.685						
2006	2	12	0	0	0.646						
2006	2	13	0	0	0.475						
2006	2	14	0	0	0.377						
2006	2	15	0	0	0.399						
2006	2	16	0	0	1.15						
2006	2	17	0	0	2.29						
2006	2	18	0	0	3.17						
2006	2	19	0	0	3.67						
2006	2	20	0	0	3.42						
2006	2	21	0	0	2.63						
2006	2	22	0	0	2.24						
2006	2	23	0	0	1.81						
2006	2	24	0	0	1.58						
2006	2	25	0	0	1.46						
2006	2	26	0	0	1.37						
2006	2	27	0	0	1.17						
2006	2	28	0	0	1.18						
2006	3	1	0	0	1.18						
2006	3	2	0	0	1.05						
2006	3	3	0	0	0.837						
2006	3	4	0	0	0.955						
2006	3	5	0	0	0.838						
2006	3	6	0	0	1.03						
2006	3	7	0	0	0.903						
2006	3	8	0	0	0.641						
2006	3	9	0	0	0.823						
2006	3	10	0	0	0.832						
2006	3	11	0	0	1.35						
2006	3	12	0	0	1.29						
2006	3	13	0	0	1.12						
2006	3	14	0	0	0.864						
2006	3	15	0	0	0.608						
2006	3	16	0	0	0.91						
2006	3	17	0	0	0.684						
2006	3	18	0	0	0.666						
2006	3	19	0	0	0.653						
2006	3	20	0	0	0.748						
2006	3	21	0	0	0.879						
2006	3	22	0	0	0.955						
2006	3	23	0	0	1.03						
2006	3	24	0	0	1.18						
2006	3	25	0	0	1.66						
2006	3	26	0	0	6						
2006	3	27	0	0	10.2						
2006	3	28	0	0	11.1						
2006	3	29	0	0	10.3						
2006	3	30	0	0	8.44						
2006	3	31	0	0	8.26						
2006	4	1	0	0	8.72						
2006	4	2	0	0	8.47						
2006	4	3	0	0	7.52						
2006	4	4	0	0	6.54						
2006	4	5	0	0	5.38						
2006	4	6	0	0	4.55						
2006	4	7	0	0	3.94						
2006	4	8	0	0	3.42						
2006	4	9	0	0	3.02						
2006	4	10	0	0	2.7						
2006	4	11	0	0	2.44						
2006	4	12	0	0	2.2						
2006	4	13	0	0	2.13						
2006	4	14	0	0	2.1						
2006	4	15	0	0	1.94						
2006	4	16	0	0	1.88						
2006	4	17	0	0	1.86						
2006	4	18	0	0	1.78						
2006	4	19	0	0	1.64						
2006	4	20	0	0	1.69						
2006	4	21	0	0	1.62						
2006	4	22	0	0	1.62						
2006	4	23	0	0	2.09						
2006	4	24	0	0	2.03						
2006	4	25	0	0	1.63						
2006	4	26	0	0	1.35						
2006	4	27	0	0	2.13						
2006	4	28	0	0	3.06						
2006	4	29	0	0	3.32						
2006	4	30	0	0	3.46						
2006	5	1	0	0	3.24						
2006	5	2	0	0	2.95						
2006	5	3	0	0	2.63						
2006	5	4	0	0	2.25						
2006	5	5	0	0	2.09						
2006	5	6	0	0	1.8						
2006	5	7	0	0	1.69						
2006	5	8	0	0	1.55						
2006	5	9	0	0	1.39						
2006	5	10	0	0	1.34						
2006	5	11	0	0	1.22						
2006	5	12	0	0	1.16						
2006	5	13	0	0	0.95						
2006	5	14	0	0	0.979						
2006	5	15	0	0	0.971						
2006	5	16	0	0	0.798						
2006	5	17	0	0	0.619						
2006	5	18	0	0	0.598						
2006	5	19	0	0	0.697						
2006	5	20	0	0	0.779						
2006	5	21	0	0	0.867						
2006	5	22	0	0	0.946						
2006	5	23	0	0	0.919						
2006	5	24	0	0	0.907						
2006	5	25	0	0	0.72						
2006	5	26	0	0	0.728						
2006	5	27	0	0	0.967						
2006	5	28	0	0	0.942						
2006	5	29	0	0	0.881						
2006	5	30	0	0	0.835						
2006	5	31	0	0	0.909						
2006	6	1	0	0	1.62						
2006	6	2	0	0	1.32						
2006	6	3	0	0	1.04						
2006	6	4	0	0	1.01						
2006	6	5	0	0	0.982						
2006	6	6	0	0	0.909						
2006	6	7	0	0	0.824						
2006	6	8	0	0	0.696						
2006	6	9	0	0	0.586						
2006	6	10	0	0	0.532						
2006	6	11	0	0	0.5						
2006	6	12	0	0	0.389						
2006	6	13	0	0	0.466						
2006	6	14	0	0	0.249						
2006	6	15	0	0	0.209						
2006	6	16	0	0	0.676						
2006	6	17	0	0	0.665						
2006	6	18	0	0	0.518						
2006	6	19	0	0	0.449						
2006	6	20	0	0	0.43						
2006	6	21	0	0	0.421						
2006	6	22	0	0	0.311						
2006	6	23	0	0	0.254						
2006	6	24	0	0	0.227						
2006	6	25	0	0	0.229						
2006	6	26	0	0	0.235						
2006	6	27	0	0	0.188						
2006	6	28	0	0	0.228						
2006	6	29	0	0	0.229						
2006	6	30	0	0	0.227						
2006	7	1	0	0	0.226						
2006	7	2	0	0	0.249						
2006	7	3	0	0	0.224						
2006	7	4	0	0	0.196						
2006	7	5	0	0	0.203						
2006	7	6	0	0	0.214						
2006	7	7	0	0	0.373						
2006	7	8	0	0	0.237						
2006	7	9	0	0	0.337						
2006	7	10	0	0	0.251						
2006	7	11	0	0	0.157						
2006	7	12	0	0	0.204						
2006	7	13	0	0	0.186						
2006	7	14	0	0	0.381						
2006	7	15	0	0	0.239						
2006	7	16	0	0	0.177						
2006	7	17	0	0	0.165						
2006	7	18	0	0	0.151						
2006	7	19	0	0	0.137						
2006	7	20	0	0	0.138						
2006	7	21	0	0	0.137						
2006	7	22	0	0	0.121						
2006	7	23	0	0	0.121						
2006	7	24	0	0	0.306						
2006	7	25	0	0	0.195						
2006	7	26	0	0	0.151						
2006	7	27	0	0	0.116						
2006	7	28	0	0	0.136						
2006	7	29	0	0	0.135						
2006	7	30	0	0	0.118						
2006	7	31	0	0	0.111						
2006	8	1	0	0	0.122						
2006	8	2	0	0	0.147						
2006	8	3	0	0	0.133						
2006	8	4	0	0	0.125						
2006	8	5	0	0	0.124						
2006	8	6	0	0	0.128						
2006	8	7	0	0	0.169						
2006	8	8	0	0	0.162						
2006	8	9	0	0	0.168						
2006	8	10	0	0	0.171						
2006	8	11	0	0	0.137						
2006	8	12	0	0	0.134						
2006	8	13	0	0	0.134						
2006	8	14	0	0	0.134						
2006	8	15	0	0	0.159						
2006	8	16	0	0	0.151						
2006	8	17	0	0	0.143						
2006	8	18	0	0	0.143						
2006	8	19	0	0	0.145						
2006	8	20	0	0	0.144						
2006	8	21	0	0	0.15						
2006	8	22	0	0	0.132						
2006	8	23	0	0	0.117						
2006	8	24	0	0	0.117						
2006	8	25	0	0	0.119						
2006	8	26	0	0	0.146						
2006	8	27	0	0	0.15						
2006	8	28	0	0	0.145						
2006	8	29	0	0	0.15						
2006	8	30	0	0	0.15						
2006	8	31	0	0	0.146						
2006	9	1	0	0	0.142						
2006	9	2	0	0	0.144						
2006	9	3	0	0	0.15						
2006	9	4	0	0	0.165						
2006	9	5	0	0	0.171						
2006	9	6	0	0	0.174						
2006	9	7	0	0	0.149						
2006	9	8	0	0	0.133						
2006	9	9	0	0	0.131						
2006	9	10	0	0	0.129						
2006	9	11	0	0	0.121						
2006	9	12	0	0	0.11						
2006	9	13	0	0	0.105						
2006	9	14	0	0	0.086						
2006	9	15	0	0	0.074						
2006	9	16	0	0	0.072						
2006	9	17	0	0	0.071						
2006	9	18	0	0	0.07						
2006	9	19	0	0	0.069						
2006	9	20	0	0	0.068						
2006	9	21	0	0	0.077						
2006	9	22	0	0	0.068						
2006	9	23	0	0	0.065						
2006	9	24	0	0	0.055						
2006	9	25	0	0	0.054						
2006	9	26	0	0	0.058						
2006	9	27	0	0	0.071						
2006	9	28	0	0	0.083						
2006	9	29	0	0	0.082						
2006	9	30	0	0	0.078						
2006	10	1	0	0	0.072						
2006	10	2	0	0	0.072						
2006	10	3	0	0	0.072						
2006	10	4	0	0	0.072						
2006	10	5	0	0	0.072						
2006	10	6	0	0	0.09						
2006	10	7	0	0	0.103						
2006	10	8	0	0	0.077						
2006	10	9	0	0	0.062						
2006	10	10	0	0	0.073						
2006	10	11	0	0	0.073						
2006	10	12	0	0	0.079						
2006	10	13	0	0	0.087						
2006	10	14	0	0	0.101						
2006	10	15	0	0	0.123						
2006	10	16	0	0	0.083						
2006	10	17	0	0	0.075						
2006	10	18	0	0	0.061						
2006	10	19	0	0	0.061						
2006	10	20	0	0	0.061						
2006	10	21	0	0	0.061						
2006	10	22	0	0	0.061						
2006	10	23	0	0	0.053						
2006	10	24	0	0	0.057						
2006	10	25	0	0	0.061						
2006	10	26	0	0	0.061						
2006	10	27	0	0	0.065						
2006	10	28	0	0	0.067						
2006	10	29	0	0	0.076						
2006	10	30	0	0	0.095						
2006	10	31	0	0	0.103						
2006	11	1	0	0	0.102						
2006	11	2	0	0	0.122						
2006	11	3	0	0	0.204						
2006	11	4	0	0	0.185						
2006	11	5	0	0	0.179						
2006	11	6	0	0	0.183						
2006	11	7	0	0	0.149						
2006	11	8	0	0	0.119						
2006	11	9	0	0	0.134						
2006	11	10	0	0	0.109						
2006	11	11	0	0	0.138						
2006	11	12	0	0	0.171						
2006	11	13	0	0	0.285						
2006	11	14	0	0	0.194						
2006	11	15	0	0	0.144						
2006	11	16	0	0	0.148						
2006	11	17	0	0	0.144						
2006	11	18	0	0	0.144						
2006	11	19	0	0	0.16						
2006	11	20	0	0	0.182						
2006	11	21	0	0	0.177						
2006	11	22	0	0	0.219						
2006	11	23	0	0	0.263						
2006	11	24	0	0	0.265						
2006	11	25	0	0	0.48						
2006	11	26	0	0	0.318						
2006	11	27	0	0	0.22						
2006	11	28	0	0	0.206						
2006	11	29	0	0	0.178						
2006	11	30	0	0	0.178						
2006	12	1	0	0	0.178						
2006	12	2	0	0	0.178						
2006	12	3	0	0	0.178						
2006	12	4	0	0	0.178						
2006	12	5	0	0	0.186						
2006	12	6	0	0	0.255						
2006	12	7	0	0	0.266						
2006	12	8	0	0	0.227						
2006	12	9	0	0	0.239						
2006	12	10	0	0	0.197						
2006	12	11	0	0	0.317						
2006	12	12	0	0	0.301						
2006	12	13	0	0	0.256						
2006	12	14	0	0	0.267						
2006	12	15	0	0	0.309						
2006	12	16	0	0	0.288						
2006	12	17	0	0	0.256						
2006	12	18	0	0	0.256						
2006	12	19	0	0	0.256						
2006	12	20	0	0	0.256						
2006	12	21	0	0	0.279						
2006	12	22	0	0	0.278						
2006	12	23	0	0	0.264						
2006	12	24	0	0	0.256						
2006	12	25	0	0	0.265						
2006	12	26	0	0	0.254						
2006	12	27	0	0	0.256						
2006	12	28	0	0	0.259						
2006	12	29	0	0	0.263						
2006	12	30	0	0	0.264						
2006	12	31	0	0	0.26						
2007	1	1	0	0	0.362						
2007	1	2	0	0	0.682						
2007	1	3	0	0	0.675						
2007	1	4	0	0	0.744						
2007	1	5	0	0	0.765						
2007	1	6	0	0	1.1						
2007	1	7	0	0	1.32						
2007	1	8	0	0	1.54						
2007	1	9	0	0	1.42						
2007	1	10	0	0	1.44						
2007	1	11	0	0	1.38						
2007	1	12	0	0	2.48						
2007	1	13	0	0	2.73						
2007	1	14	0	0	2.13						
2007	1	15	0	0	1.75						
2007	1	16	0	0	1.49						
2007	1	17	0	0	1.16						
2007	1	18	0	0	1.95						
2007	1	19	0	0	7.46						
2007	1	20	0	0	6.84						
2007	1	21	0	0	5.24						
2007	1	22	0	0	4.57						
2007	1	23	0	0	3.66						
2007	1	24	0	0	2.9						
2007	1	25	0	0	2.4						
2007	1	26	0	0	2.07						
2007	1	27	0	0	1.88						
2007	1	28	0	0	1.72						
2007	1	29	0	0	1.85						
2007	1	30	0	0	1.93						
2007	1	31	0	0	1.78						
2007	2	1	0	0	1.87						
2007	2	2	0	0	1.7						
2007	2	3	0	0	1.53						
2007	2	4	0	0	1.36						
2007	2	5	0	0	1.27						
2007	2	6	0	0	1.25						
2007	2	7	0	0	1.25						
2007	2	8	0	0	1.32						
2007	2	9	0	0	1.21						
2007	2	10	0	0	1.3						
2007	2	11	0	0	1.3						
2007	2	12	0	0	1.67						
2007	2	13	0	0	2.72						
2007	2	14	0	0	3.56						
2007	2	15	0	0	3.54						
2007	2	16	0	0	3.19						
2007	2	17	0	0	2.8						
2007	2	18	0	0	2.58						
2007	2	19	0	0	2.39						
2007	2	20	0	0	2.14						
2007	2	21	0	0	2.02						
2007	2	22	0	0	1.9						
2007	2	23	0	0	1.75						
2007	2	24	0	0	1.7						
2007	2	25	0	0	1.54						
2007	2	26	0	0	1.48						
2007	2	27	0	0	1.55						
2007	2	28	0	0	1.67						
2007	3	1	0	0	1.89						
2007	3	2	0	0	2.73						
2007	3	3	0	0	2.81						
2007	3	4	0	0	3.22						
2007	3	5	0	0	2.92						
2007	3	6	0	0	2.6						
2007	3	7	0	0	2.49						
2007	3	8	0	0	2.24						
2007	3	9	0	0	2.11						
2007	3	10	0	0	1.78						
2007	3	11	0	0	1.61						
2007	3	12	0	0	1.48						
2007	3	13	0	0	1.55						
2007	3	14	0	0	1.52						
2007	3	15	0	0	1.42						
2007	3	16	0	0	1.41						
2007	3	17	0	0	1.43						
2007	3	18	0	0	1.42						
2007	3	19	0	0	1.51						
2007	3	20	0	0	1.46						
2007	3	21	0	0	1.45						
2007	3	22	0	0	1.72						
2007	3	23	0	0	2.65						
2007	3	24	0	0	6.1						
2007	3	25	0	0	9.63						
2007	3	26	0	0	9.42						
2007	3	27	0	0	7.45						
2007	3	28	0	0	5.59						
2007	3	29	0	0	4.6						
2007	3	30	0	0	3.89						
2007	3	31	0	0	3.43						
2007	4	1	0	0	2.89						
2007	4	2	0	0	2.51						
2007	4	3	0	0	2.23						
2007	4	4	0	0	2.33						
2007	4	5	0	0	2.1						
2007	4	6	0	0	2.07						
2007	4	7	0	0	1.93						
2007	4	8	0	0	1.83						
2007	4	9	0	0	1.69						
2007	4	10	0	0	1.61						
2007	4	11	0	0	1.54						
2007	4	12	0	0	1.35						
2007	4	13	0	0	1.11						
2007	4	14	0	0	0.963						
2007	4	15	0	0	0.908						
2007	4	16	0	0	0.923						
2007	4	17	0	0	0.796						
2007	4	18	0	0	0.639						
2007	4	19	0	0	0.693						
2007	4	20	0	0	0.772						
2007	4	21	0	0	0.7						
2007	4	22	0	0	0.68						
2007	4	23	0	0	0.593						
2007	4	24	0	0	0.645						
2007	4	25	0	0	0.738						
2007	4	26	0	0	0.698						
2007	4	27	0	0	0.663						
2007	4	28	0	0	0.657						
2007	4	29	0	0	0.652						
2007	4	30	0	0	0.635						
2007	5	1	0	0	0.55						
2007	5	2	0	0	0.545						
2007	5	3	0	0	0.488						
2007	5	4	0	0	0.419						
2007	5	5	0	0	0.453						
2007	5	6	0	0	0.453						
2007	5	7	0	0	0.52						
2007	5	8	0	0	1.86						
2007	5	9	0	0	1.64						
2007	5	10	0	0	1.15						
2007	5	11	0	0	1.05						
2007	5	12	0	0	1.19						
2007	5	13	0	0	1.31						
2007	5	14	0	0	1.26						
2007	5	15	0	0	1.99						
2007	5	16	0	0	1.86						
2007	5	17	0	0	2.19						
2007	5	18	0	0	1.77						
2007	5	19	0	0	1.62						
2007	5	20	0	0	1.49						
2007	5	21	0	0	1.25						
2007	5	22	0	0	1.02						
2007	5	23	0	0	0.942						
2007	5	24	0	0	0.797						
2007	5	25	0	0	0.616						
2007	5	26	0	0	0.6						
2007	5	27	0	0	1.14						
2007	5	28	0	0	1.37						
2007	5	29	0	0	2.45						
2007	5	30	0	0	2.98						
2007	5	31	0	0	2.11						
2007	6	1	0	0	1.57						
2007	6	2	0	0	1.33						
2007	6	3	0	0	1.22						
2007	6	4	0	0	1.13						
2007	6	5	0	0	1.07						
2007	6	6	0	0	0.737						
2007	6	7	0	0	0.702						
2007	6	8	0	0	0.498						
2007	6	9	0	0	0.465						
2007	6	10	0	0	0.489						
2007	6	11	0	0	0.452						
2007	6	12	0	0	0.563						
2007	6	13	0	0	0.521						
2007	6	14	0	0	0.505						
2007	6	15	0	0	0.529						
2007	6	16	0	0	1.21						
2007	6	17	0	0	0.826						
2007	6	18	0	0	0.641						
2007	6	19	0	0	0.586						
2007	6	20	0	0	0.452						
2007	6	21	0	0	2.53						
2007	6	22	0	0	3.88						
2007	6	23	0	0	2.9						
2007	6	24	0	0	2.52						
2007	6	25	0	0	2.18						
2007	6	26	0	0	2.19						
2007	6	27	0	0	1.92						
2007	6	28	0	0	1.64						
2007	6	29	0	0	1.54						
2007	6	30	0	0	1.45						
2007	7	1	0	0	1.29						
2007	7	2	0	0	1.36						
2007	7	3	0	0	1.65						
2007	7	4	0	0	1.48						
2007	7	5	0	0	1.31						
2007	7	6	0	0	1.48						
2007	7	7	0	0	1.41						
2007	7	8	0	0	1.16						
2007	7	9	0	0	1.27						
2007	7	10	0	0	2						
2007	7	11	0	0	2.16						
2007	7	12	0	0	1.86						
2007	7	13	0	0	1.59						
2007	7	14	0	0	1.53						
2007	7	15	0	0	1.3						
2007	7	16	0	0	1.08						
2007	7	17	0	0	0.86						
2007	7	18	0	0	0.765						
2007	7	19	0	0	0.708						
2007	7	20	0	0	0.627						
2007	7	21	0	0	0.631						
2007	7	22	0	0	2.58						
2007	7	23	0	0	2.03						
2007	7	24	0	0	1.49						
2007	7	25	0	0	1.48						
2007	7	26	0	0	1.22						
2007	7	27	0	0	1.01						
2007	7	28	0	0	1.25						
2007	7	29	0	0	2.14						
2007	7	30	0	0	4.35						
2007	7	31	0	0	3.28						
2007	8	1	0	0	2.74						
2007	8	2	0	0	2.44						
2007	8	3	0	0	2.03						
2007	8	4	0	0	1.74						
2007	8	5	0	0	1.56						
2007	8	6	0	0	1.35						
2007	8	7	0	0	1.11						
2007	8	8	0	0	0.899						
2007	8	9	0	0	0.903						
2007	8	10	0	0	0.863						
2007	8	11	0	0	0.919						
2007	8	12	0	0	0.804						
2007	8	13	0	0	0.735						
2007	8	14	0	0	0.746						
2007	8	15	0	0	0.632						
2007	8	16	0	0	0.627						
2007	8	17	0	0	0.578						
2007	8	18	0	0	0.532						
2007	8	19	0	0	0.457						
2007	8	20	0	0	0.401						
2007	8	21	0	0	1.05						
2007	8	22	0	0	1.39						
2007	8	23	0	0	0.854						
2007	8	24	0	0	0.859						
2007	8	25	0	0	0.896						
2007	8	26	0	0	0.897						
2007	8	27	0	0	0.822						
2007	8	28	0	0	0.722						
2007	8	29	0	0	0.569						
2007	8	30	0	0	0.544						
2007	8	31	0	0	0.566						
2007	9	1	0	0	0.645						
2007	9	2	0	0	0.537						
2007	9	3	0	0	0.794						
2007	9	4	0	0	0.586						
2007	9	5	0	0	0.288						
2007	9	6	0	0	0.458						
2007	9	7	0	0	0.64						
2007	9	8	0	0	0.637						
2007	9	9	0	0	0.634						
2007	9	10	0	0	0.671						
2007	9	11	0	0	0.925						
2007	9	12	0	0	0.71						
2007	9	13	0	0	0.624						
2007	9	14	0	0	0.615						
2007	9	15	0	0	0.519						
2007	9	16	0	0	0.437						
2007	9	17	0	0	0.401						
2007	9	18	0	0	0.544						
2007	9	19	0	0	0.565						
2007	9	20	0	0	0.5						
2007	9	21	0	0	0.853						
2007	9	22	0	0	0.886						
2007	9	23	0	0	0.859						
2007	9	24	0	0	0.852						
2007	9	25	0	0	0.732						
2007	9	26	0	0	0.755						
2007	9	27	0	0	0.661						
2007	9	28	0	0	2.28						
2007	9	29	0	0	18.2						
2007	9	30	0	0	33						
2007	10	1	0	0	14.4						
2007	10	2	0	0	9.98						
2007	10	3	0	0	7.93						
2007	10	4	0	0	6.13						
2007	10	5	0	0	4.81						
2007	10	6	0	0	4.27						
2007	10	7	0	0	3.77						
2007	10	8	0	0	3.23						
2007	10	9	0	0	2.85						
2007	10	10	0	0	2.67						
2007	10	11	0	0	2.49						
2007	10	12	0	0	2.32						
2007	10	13	0	0	2.46						
2007	10	14	0	0	2.25						
2007	10	15	0	0	2.02						
2007	10	16	0	0	1.87						
2007	10	17	0	0	1.75						
2007	10	18	0	0	1.72						
2007	10	19	0	0	1.69						
2007	10	20	0	0	1.55						
2007	10	21	0	0	1.53						
2007	10	22	0	0	1.53						
2007	10	23	0	0	1.48						
2007	10	24	0	0	1.31						
2007	10	25	0	0	1.21						
2007	10	26	0	0	1.2						
2007	10	27	0	0	1.2						
2007	10	28	0	0	1.14						
2007	10	29	0	0	1.02						
2007	10	30	0	0	0.986						
2007	10	31	0	0	0.926						
2007	11	1	0	0	0.889						
2007	11	2	0	0	0.942						
2007	11	3	0	0	0.969						
2007	11	4	0	0	0.968						
2007	11	5	0	0	0.911						
2007	11	6	0	0	0.985						
2007	11	7	0	0	1.27						
2007	11	8	0	0	1.35						
2007	11	9	0	0	1.46						
2007	11	10	0	0	1.96						
2007	11	11	0	0	2.72						
2007	11	12	0	0	4.02						
2007	11	13	0	0	4.03						
2007	11	14	0	0	3.93						
2007	11	15	0	0	3.64						
2007	11	16	0	0	3.59						
2007	11	17	0	0	3.3						
2007	11	18	0	0	3.21						
2007	11	19	0	0	3.2						
2007	11	20	0	0	3.07						
2007	11	21	0	0	2.99						
2007	11	22	0	0	2.71						
2007	11	23	0	0	2.66						
2007	11	24	0	0	2.68						
2007	11	25	0	0	2.51						
2007	11	26	0	0	2.66						
2007	11	27	0	0	2.52						
2007	11	28	0	0	2.3						
2007	11	29	0	0	2.32						
2007	11	30	0	0	2.4						
2007	12	1	0	0	2.41						
2007	12	2	0	0	2.53						
2007	12	3	0	0	3.68						
2007	12	4	0	0	3.86						
2007	12	5	0	0	3.61						
2007	12	6	0	0	3.65						
2007	12	7	0	0	5.96						
2007	12	8	0	0	8.45						
2007	12	9	0	0	7.09						
2007	12	10	0	0	6.02						
2007	12	11	0	0	5.09						
2007	12	12	0	0	4.85						
2007	12	13	0	0	5.92						
2007	12	14	0	0	5.75						
2007	12	15	0	0	5.23						
2007	12	16	0	0	4.7						
2007	12	17	0	0	4.28						
2007	12	18	0	0	3.86						
2007	12	19	0	0	3.36						
2007	12	20	0	0	3.04						
2007	12	21	0	0	2.72						
2007	12	22	0	0	2.5						
2007	12	23	0	0	2.26						
2007	12	24	0	0	2.19						
2007	12	25	0	0	2.14						
2007	12	26	0	0	2						
2007	12	27	0	0	1.82						
2007	12	28	0	0	1.76						
2007	12	29	0	0	1.62						
2007	12	30	0	0	1.57						
2007	12	31	0	0	1.64						
2008	1	1	0	0	1.57						
2008	1	2	0	0	1.44						
2008	1	3	0	0	1.39						
2008	1	4	0	0	1.51						
2008	1	5	0	0	1.43						
2008	1	6	0	0	1.54						
2008	1	7	0	0	1.66						
2008	1	8	0	0	1.84						
2008	1	9	0	0	1.8						
2008	1	10	0	0	1.58						
2008	1	11	0	0	1.47						
2008	1	12	0	0	1.54						
2008	1	13	0	0	1.55						
2008	1	14	0	0	1.49						
2008	1	15	0	0	1.47						
2008	1	16	0	0	1.55						
2008	1	17	0	0	1.55						
2008	1	18	0	0	1.75						
2008	1	19	0	0	2.05						
2008	1	20	0	0	3.91						
2008	1	21	0	0	5.66						
2008	1	22	0	0	8.55						
2008	1	23	0	0	8.79						
2008	1	24	0	0	7.32						
2008	1	25	0	0	5.88						
2008	1	26	0	0	4.94						
2008	1	27	0	0	4.68						
2008	1	28	0	0	4.39						
2008	1	29	0	0	3.68						
2008	1	30	0	0	3.35						
2008	1	31	0	0	3.37						
2008	2	1	0	0	3.35						
2008	2	2	0	0	3.23						
2008	2	3	0	0	2.91						
2008	2	4	0	0	2.67						
2008	2	5	0	0	2.56						
2008	2	6	0	0	2.79						
2008	2	7	0	0	3.06						
2008	2	8	0	0	2.65						
2008	2	9	0	0	2.43						
2008	2	10	0	0	2.43						
2008	2	11	0	0	2.33						
2008	2	12	0	0	2.33						
2008	2	13	0	0	2.28						
2008	2	14	0	0	2.19						
2008	2	15	0	0	2.12						
2008	2	16	0	0	1.96						
2008	2	17	0	0	1.85						
2008	2	18	0	0	1.87						
2008	2	19	0	0	1.84						
2008	2	20	0	0	1.84						
2008	2	21	0	0	1.77						
2008	2	22	0	0	1.65						
2008	2	23	0	0	1.66						
2008	2	24	0	0	1.62						
2008	2	25	0	0	1.56						
2008	2	26	0	0	1.57						
2008	2	27	0	0	1.65						
2008	2	28	0	0	1.49						
2008	2	29	0	0	1.46						
2008	3	1	0	0	2.16						
2008	3	2	0	0	3.29						
2008	3	3	0	0	3.25						
2008	3	4	0	0	3.07						
2008	3	5	0	0	2.8						
2008	3	6	0	0	2.45						
2008	3	7	0	0	2.34						
2008	3	8	0	0	2.31						
2008	3	9	0	0	2.25						
2008	3	10	0	0	2.14						
2008	3	11	0	0	2.06						
2008	3	12	0	0	2.27						
2008	3	13	0	0	2.69						
2008	3	14	0	0	2.68						
2008	3	15	0	0	2.56						
2008	3	16	0	0	2.71						
2008	3	17	0	0	3.46						
2008	3	18	0	0	3.28						
2008	3	19	0	0	3.28						
2008	3	20	0	0	3.3						
2008	3	21	0	0	3.66						
2008	3	22	0	0	4.65						
2008	3	23	0	0	4.71						
2008	3	24	0	0	4.31						
2008	3	25	0	0	3.99						
2008	3	26	0	0	3.59						
2008	3	27	0	0	3.34						
2008	3	28	0	0	3.26						
2008	3	29	0	0	3.55						
2008	3	30	0	0	4.22						
2008	3	31	0	0	4.23						
2008	4	1	0	0	3.96						
2008	4	2	0	0	3.67						
2008	4	3	0	0	3.75						
2008	4	4	0	0	4.32						
2008	4	5	0	0	3.83						
2008	4	6	0	0	4.88						
2008	4	7	0	0	4.86						
2008	4	8	0	0	4.99						
2008	4	9	0	0	4.77						
2008	4	10	0	0	5.28						
2008	4	11	0	0	5.21						
2008	4	12	0	0	6.05						
2008	4	13	0	0	6						
